speed_limit_kmh,elevation_gradient,road_length_m,road_curvature,weather_temperature_celsius,weather_humidity_percent,weather_wind_speed_ms,weather_precipitation_mm,traffic_density,traffic_average_speed_kmh,traffic_travel_time_factor,ev_battery_capacity_kwh,ev_efficiency_wh_per_km,ev_battery_level_percent,ev_vehicle_weight_kg,energy_efficiency_factor,temperature_impact,traffic_energy_impact,elevation_energy_impact,hour_of_day,day_of_week,is_weekend,is_rush_hour,speed_elevation_interaction,temperature_traffic_interaction,weather_traffic_interaction,speed_limit_squared,elevation_gradient_squared,temperature_squared,speed_to_limit_ratio,energy_efficiency_ratio,highway_encoded,road_type_encoded,surface_encoded,weather_condition_encoded,traffic_congestion_level_encoded,distance_to_nearest_charger_km,charger_density_per_km2,energy_consumption
80.38251623,-0.044652782,649.0499065,0.088400484,7.358462184,82.63857494,3.353672888,0.544721026,0.461246817,52.13618899,1.205212748,51.69735738,191.6489501,0.31883667,1827.106702,0.980249207,1.126415378,1.092249363,1.004465278,18,3,0,1,-3.589303008,3.394067262,0.251250839,6461.348915,0.001993871,54.14696571,0.648601107,1.040792568,0,3,2,2,1,2.055963416,0.222208799,207.0668082
44.49914461,-0.013331583,1552.286126,0.0417797,16.13594027,40.26072528,5.159858626,0.401719498,0.395435838,72.33499577,1.127707749,81.14402265,197.3032114,0.243523521,2230.824272,0.895398244,1.038640597,1.079087168,1.001333158,16,3,0,0,-0.59324406,6.380729064,0.158854286,1980.173871,0.000177731,260.3685684,1.5,0.950022091,0,3,1,3,0,1.052538546,1.336085562,188.8077764
104.7895599,0.000185337,791.2147593,0.032599773,17.44928339,43.16560381,3.543930657,0.406803674,0.184599716,37.5072103,1.40915634,89.40489607,180.7152156,0.797798545,1785.058524,1.105130539,1.025507166,1.036919943,1.000018534,17,2,0,1,0.019421434,3.221132766,0.075095843,10980.85187,3.43E-08,304.4774909,0.5,1.052991966,1,2,2,2,0,1.863118421,0.258962632,230.3463346
57.66061641,-0.01289979,1462.398862,0.083707554,9.4588122,51.41936594,5.280847535,0.961770363,0.165669122,31.46411951,1.33136597,77.73528876,188.3975161,0.815208264,1838.326905,1.109450416,1.105411878,1.033133824,1.001289979,11,5,1,0,-0.743809853,1.567033115,0.159335652,3324.746685,0.000166405,89.46912824,0.545677821,0.949616914,1,0,1,3,2,1.736322146,1.683565752,209.998676
32.23420728,-0.032791939,429.7750385,0.048972193,24.32902219,43.33858997,1.386466038,2.963410316,0.261670604,27.83766391,1.281767066,54.85916397,150.207949,0.790695144,1971.369446,0.96949607,1.043290222,1.052334121,1.003279194,12,2,0,0,-1.057022161,6.366189922,0.775437366,1039.044119,0.001075311,591.9013207,0.863606282,0.976609416,0,3,0,0,1,4.92601733,1.913172426,138.1514631
107.0165939,-0.020125917,1138.31158,0.000240188,17.37920906,59.55245197,7.314890337,0.494474497,0.251880908,90.95938075,1.569765352,82.60313556,173.0951007,0.271346297,1604.82602,1.105473776,1.026207909,1.050376182,1.002012592,22,1,0,0,-2.153807088,4.377490957,0.124548685,11452.55136,0.000405053,302.0369075,0.849955857,0.988705124,1,3,0,1,2,2.245104118,1.364777365,202.0033103
116.0919919,-0.073963227,838.1845558,0.08212009,30.05392694,81.06264118,6.031731981,1.640182512,0.220352643,34.90872978,1.473146258,63.88054964,165.1151692,0.261567686,1500,0.860425809,1.100539269,1.044070529,1.007396323,3,2,0,0,-8.586538409,6.622462219,0.361418551,13477.35059,0.005470559,903.2385247,0.5,0.939932201,1,2,2,2,2,0.788448487,1.883558983,152.1106331
76.82009698,0.000587096,324.1673308,0.024850867,-4.689586898,82.76537027,5.731786334,1.808124302,0.3053102,51.42679155,1.509132243,93.16870142,191.8933116,0.208413147,1765.151743,1.144163648,1.246895869,1.06106204,1.00005871,22,5,1,0,0.045100769,-1.431778713,0.552038792,5901.3273,3.45E-07,21.99222527,0.669444502,0.973786691,0,2,0,0,0,2.467275647,0.231492755,231.6411277
86.25596904,0.017989092,726.9381522,0.06248711,31.66982818,86.19654929,2.066933673,0.201631045,0.333313294,39.00783418,1.271515557,76.24424125,174.3875667,0.517988763,1900.582071,0.967060809,1.116698282,1.066662659,1.001798909,10,4,0,0,1.551666525,10.55597475,0.067206308,7440.092194,0.000323607,1002.978017,0.5,0.909664809,0,2,1,3,0,1.203241118,0.683952128,165.9015982
82.23386941,0.061636136,254.8524606,0.08628325,13.60068921,49.23192664,7.41383796,0.317474299,0.501410706,36.96822858,1.085043564,83.34617996,200.7881195,0.718817252,2175.222304,1.2,1.063993108,1.100282141,1.006163614,6,1,0,0,5.068577927,6.819531175,0.159185012,6762.409278,0.003799013,184.9787469,0.5,1.041617912,1,1,2,0,2,2.761623169,0.11793054,260
112.9697082,0.041625386,425.3699735,0.013886294,35,81.26947702,4.487281595,1.993351004,0.267513784,33.72873959,1.871256194,74.35682153,176.9072491,0.843156276,1599.402658,1.023805608,1.15,1.053502757,1.004162539,22,0,0,0,4.702407725,9.362982434,0.53324887,12762.15497,0.001732673,1225,0.5,1.009557859,0,2,0,2,1,1.581766686,1.337548664,214.0892385
44.11818159,-0.073019328,101.3237283,0.055063245,25.08048746,59.42030319,9.920061457,0.749715717,0.411278884,52.03346082,1.021441962,97.28624669,224.858621,0.800493569,1901.011433,0.919222226,1.050804875,1.082255777,1.007301933,19,1,0,1,-3.221479968,10.3150749,0.308342244,1946.413947,0.005331822,629.0308513,1.179410822,1.065202931,1,1,1,0,0,1.976601145,0.57961944,235.1968238
68.15712241,-0.027161234,147.2241977,0.056426998,30.64108999,53.53134177,1.357216745,1.314006039,0.137972361,77.58357641,1.345137271,85.73848719,206.093976,0.549338983,1971.867714,0.820667152,1.1064109,1.027594472,1.002716123,11,3,0,0,-1.851231525,4.227623518,0.181296515,4645.393335,0.000737733,938.876396,1.138304753,0.9935278,0,3,1,3,2,2.839224935,1.655310141,175.6306206
49.52448254,0.017436649,426.3374247,0.063297119,2.406752154,45.20813675,10.02999659,0.398596576,0.257367267,49.67648187,1.754436373,78.4279287,187.7860796,0.485370415,1713.101587,0.978133588,1.175932478,1.051473453,1.001743665,2,3,0,0,0.863541033,0.619419225,0.102585712,2452.674371,0.000304037,5.792455929,1.003069175,0.949269647,0,2,0,0,0,0.538234062,1.763807997,196.7073657
101.8042007,0.002166545,907.1661144,0.042341095,16.57755316,55.92529297,3.526961455,0.798429611,0.220875826,83.13329187,1.524281582,59.53927179,194.3983777,0.283994277,1822.346094,0.916278318,1.034224468,1.044175165,1.000216655,9,5,1,1,0.220563418,3.661580742,0.1763538,10364.09528,4.69E-06,274.8152687,0.816599819,1.066945618,0,2,1,3,1,1.35463318,0.301142166,219.3654702
59.92525333,0.076481585,111.8580208,0.005749511,13.06142132,54.22599895,7.888744783,0.530007554,0.110858686,50.5833812,1.163911059,70.11448536,181.4641839,0.540856365,1664.202712,0.8,1.069385787,1.022171737,1.007648158,18,5,1,1,4.58317835,1.447971999,0.058755941,3591.035987,0.005849433,170.6007269,0.844107924,1.1,0,2,2,0,1,2.202171797,0.176869317,180.3018092
108.2755191,-0.020961849,1720.090771,0.03796965,-4.469008245,45.65700335,3.360313052,0.793342149,0.318682326,31.0428994,1.5434411,86.84231043,188.9782142,0.355041435,1694.405865,0.949391406,1.244690082,1.063736465,1.002096185,16,5,1,0,-2.26965508,-1.424193943,0.252824122,11723.58803,0.000439399,19.9720347,0.5,1.040863519,0,2,0,1,1,1.104191988,1.713391741,200.0007645
53.52920523,0.003159179,1237.285001,0.000839001,13.60746907,71.10449867,8.257618892,6.402627655,0.048323477,86.38093715,1.634368172,81.83127802,169.9554193,0.982135818,2036.478825,0.997645094,1.063925309,1.009664695,1.000315918,13,5,1,0,0.169108344,0.657560224,0.309397233,2865.375812,9.98E-06,185.1632145,1.5,1.050208353,0,2,2,0,0,4.66426989,0.520856967,214.6423146
56.69531839,0.006000686,388.943319,0.034405882,-10,84.41524072,1.475158333,6.501837439,0.69045817,50.97049212,1.732384602,97.89856026,179.2647712,0.283634296,1944.77439,1.021721324,1.3,1.138091634,1.000600069,5,1,0,0,0.340210785,-6.9045817,4.48924678,3214.359127,3.60E-05,100,0.899024709,0.902000048,1,3,1,3,2,2.588717577,0.959705221,190.2729874
66.38105082,-0.030175476,581.4970315,0.046129007,11.29282221,48.193334,3.997111091,0.693730466,0.334237828,41.5445093,1.509017254,73.12187457,164.6379645,0.335767871,1883.313687,1.010145586,1.087071778,1.066847566,1.003017548,14,6,1,0,-2.003079777,3.774488369,0.231870964,4406.443908,0.000910559,127.5278335,0.625848925,1.018693325,1,2,0,2,1,4.971017988,0.470031443,185.5307399
60.40660215,-0.0085186,1627.663529,0.025726683,4.003952597,67.64793783,2.803221758,0.430183006,0.053222385,27.67137979,1.96264305,68.30168978,150,0.230669153,2012.701091,0.902662125,1.159960474,1.010644477,1.00085186,11,1,0,0,-0.514579671,0.213099906,0.022895365,3648.957583,7.26E-05,16.0316364,0.5,1.063633205,1,2,2,3,2,3.561985385,0.94626599,149.4376226
104.672633,-0.026942014,468.5263294,0.016305753,0.852639018,65.98696718,5.070492518,0.26903832,0.324827602,44.99184845,1.523896472,92.65293563,150,0.849809645,1638.320002,0.929344578,1.19147361,1.06496552,1.002694201,3,0,0,0,-2.820091542,0.276960687,0.087391072,10956.36009,0.000725872,0.726993296,0.5,0.953960767,0,0,2,2,1,1.580890303,1.884447147,150.3754385
65.11884605,-0.050386449,1297.040734,0.013838768,16.36399671,67.37608733,4.194430503,0.545226887,0.680023921,40.68348722,1.621402248,51.57293026,164.1790029,0.315185033,1850.085099,1.2,1.036360033,1.136004784,1.005038645,19,5,1,1,-3.281107403,11.1279092,0.370767325,4240.464111,0.002538794,267.7803882,0.624757496,0.951354407,0,0,0,0,2,1.966366632,0.807258241,194.9278308
90.2263237,0.094736476,1826.312729,0.026722448,19.3749139,53.84257528,11.92578322,0.155880388,0.535248157,32.30077327,1.115264435,77.89603569,201.5209677,0.975437005,1844.987809,0.886385966,1.006250861,1.107049631,1.009473648,21,0,0,0,8.547723963,10.37038696,0.083434691,8140.789488,0.008975,375.3872888,0.5,1.00347664,0,2,0,1,1,0.853172141,1.957461984,193.0790675
45.77426212,-0.034821031,1607.272491,0.096090344,3.063759764,69.18741895,8.092511998,3.104518034,0.122926883,42.39972404,1.638854383,87.52186305,193.9434536,0.665451385,1944.072075,0.992754931,1.169362402,1.024585377,1.003482103,8,0,0,1,-1.593906984,0.376618437,0.381628724,2095.283072,0.001212504,9.386623889,0.926278701,1.016758481,1,3,0,1,0,2.822888459,1.058503065,222.9357589
83.53103143,-0.016683224,434.0247896,0.079202049,18.80450057,51.89572151,2.943004449,0.378618666,0.492242413,65.60258018,1.20277792,59.53927774,171.4936709,0.584564505,1835.123751,0.884928178,1.011954994,1.098448483,1.001668322,6,6,1,0,-1.393566903,9.25637273,0.186372166,6977.433211,0.00027833,353.6092418,0.785367774,1.005905988,1,2,1,0,0,1.81347569,0.809440337,170.7770773
119.4191547,0.041104351,1154.261669,0.084249825,5.328407923,81.44331187,1.571989394,0.134809448,0.238088328,59.24901631,1.60798367,98.89866154,162.2895691,0.952866344,1591.585331,0.964580515,1.146715921,1.047617666,1.004110435,20,6,1,0,4.908646847,1.268631731,0.032096556,14260.93451,0.001689568,28.391931,0.5,1.1,0,0,1,0,0,0.809706874,0.887667052,172.2064697
51.71023886,0.058881662,1812.027504,0.015673518,17.61395076,89.29460124,6.08061615,2.313676319,0.303971243,57.46059284,1.004590669,52.50433387,174.9375421,0.628519509,2259.099403,0.955686325,1.023860492,1.060794249,1.005888166,15,5,1,0,3.044784786,5.354134504,0.703291066,2673.948803,0.00346705,310.2512613,1.111203392,1.02318015,0,3,1,1,1,0.779715566,0.312818431,199.1114769
30.46070943,-0.1,1709.086726,0.041397,34.23636024,68.34462836,4.106088146,2.10818098,0.3221329,37.42003722,1.082480745,83.52505303,196.7706989,0.338685261,1715.533937,0.965978941,1.142363602,1.06442658,1.01,15,5,1,0,-3.046070943,11.02865801,0.679114453,927.8548192,0.01,1172.128363,1.228468999,1.057862156,1,3,0,2,0,2.212989723,1.151830585,223.0818755
108.0356377,-0.078727394,857.5102465,0.014164801,19.79168233,66.99990184,0.282958647,0.901078835,0.308752935,39.92187812,1.323479386,65.7346831,181.1271388,0.34010507,1740.368052,0.932731135,1.002083177,1.061750587,1.007872739,23,1,0,0,-8.50536424,6.110740005,0.278210735,11671.69901,0.006198003,391.7106894,0.5,1.089805265,0,1,1,3,0,3.342043364,0.615520041,181.8612818
67.60650795,0.020761686,1322.862637,0.088179246,5.232131966,84.21535831,3.414424826,3.901230726,0.363805341,35.54739678,1.736559403,74.94382694,178.6278334,0.827537591,1772.017223,0.904382616,1.14767868,1.072761068,1.002076169,14,1,0,0,1.403625094,1.903477556,1.419288576,4570.639917,0.000431048,27.37520491,0.525798445,0.938703778,1,1,1,2,2,3.388453014,1.381961955,174.1373901
78.02751726,-0.050240709,1489.845991,0.026204235,35,74.3448528,4.253290765,1.938521531,0.20273226,52.11162255,1.526891588,77.74618902,207.4638237,0.522608519,1709.701686,0.993493813,1.15,1.040546452,1.005024071,23,1,0,0,-3.92015775,7.095629105,0.393000851,6088.29345,0.002524129,1225,0.667862113,0.980537568,1,2,1,1,2,2.573960944,0.756654805,217.200178
48.42970796,-0.040022854,975.6820612,0.081922467,19.77251073,52.88539845,2.661892761,6.46203551,0.236872011,41.50266692,1.597127246,64.75882831,179.1505405,0.910496993,1742.344844,1.125572706,1.002274893,1.047374402,1.004002285,6,6,1,0,-1.938295122,4.683554378,1.530675346,2345.436613,0.001601829,390.9521807,0.856967111,0.941187552,0,3,0,3,0,4.766470175,0.791503107,215.0587402
47.84282712,-0.025579299,532.7218276,0.058204469,35,49.26474271,3.05002979,0.920373389,0.263397459,95.21264001,1.503866962,52.75462724,192.3924702,0.986305045,2135.773227,0.939801392,1.15,1.052679492,1.00255793,12,6,1,0,-1.223785972,9.218911048,0.242424011,2288.936107,0.000654301,1225,1.5,1.021906339,1,1,0,2,1,0.532425842,0.309729825,210.513783
117.0920843,0.002957899,1342.699743,0.063110607,14.57925475,60.6283123,2.830693509,2.956236509,0.022639368,40.17023718,1.952223296,93.87461965,174.9307816,0.400058954,1730.489207,1.027840581,1.054207453,1.004527874,1.00029579,18,4,0,1,0.34634661,0.330065116,0.066927327,13710.5562,8.75E-06,212.5546691,0.5,1.004746447,1,1,1,2,0,3.315117705,1.346725983,212.4885913
67.23095685,0.019595352,1193.73859,0.015768687,17.7195021,66.41078864,1.734690709,0.535856845,0.340284741,63.89471463,1.029301734,59.14490781,222.9910341,0.398049497,2143.527342,0.981533001,1.022804979,1.068056948,1.001959535,12,3,0,0,1.31741429,6.029676179,0.182343908,4520.001559,0.000383978,313.9807548,0.950376398,1.018101376,0,1,0,3,2,4.789768943,0.388839138,237.3226113
119.1937106,-0.047521822,825.8196112,0.020585388,17.24463465,53.01907861,3.106734752,1.490787133,0.35662521,74.62321491,1.385724537,52.26891463,213.4567473,0.717267686,1891.506571,0.965983049,1.027553654,1.071325042,1.004752182,5,5,1,0,-5.664302328,6.149871445,0.531652274,14207.14065,0.002258324,297.3774242,0.626066715,0.979028359,0,0,1,2,1,4.102759797,1.932944218,210.059737
70.76370679,-0.007592189,282.4975434,0.068855858,31.71424605,40.62278697,6.11348943,0.141642402,0.052961812,15.92939588,1.40304094,97.39558504,182.1786526,0.585747346,1700.959632,1.063285942,1.117142461,1.010592362,1.000759219,14,4,0,0,-0.537251444,1.679643944,0.007501638,5007.502198,5.76E-05,1005.793403,0.5,1.074037518,0,3,1,1,0,0.808961824,1.901435336,220.3471494
62.79728565,-0.012450773,304.6410202,0.052430649,28.69650236,86.04871964,1.665070322,1.713905107,0.316154105,62.3626081,1.57516876,75.08842788,167.6705913,0.93324705,1671.133611,1.092026979,1.086965024,1.063230821,1.001245077,5,1,0,0,-0.781874763,9.072517032,0.541858136,3943.499085,0.000155022,823.4892477,0.993078084,0.91658488,1,2,0,2,0,1.796369856,0.303126551,176.0855299
115.5025161,0.037302172,1265.750578,0.047181219,17.5593187,80.60196989,4.072333935,1.331399056,0.382888138,68.83427368,1.210193853,65.48984152,194.301586,0.91209635,1937.680562,0.967250914,1.024406813,1.076577628,1.003730217,23,0,0,0,4.3084947,6.723254834,0.509776905,13340.83123,0.001391452,308.3296731,0.595954755,1.008192675,1,1,2,0,1,2.88235299,1.700685247,196.9799113
70.71330072,-0.037326773,602.3902243,0.076680274,12.93099889,67.72074195,4.816725486,5.826891815,0.05615879,58.37646529,1.959775303,80.79979808,152.8819332,0.852775056,1713.075861,0.862535045,1.070690011,1.011231758,1.003732677,11,5,1,0,-2.639499322,0.726189253,0.327231195,5000.370899,0.001393288,167.2107322,0.825537271,1.010807452,1,3,0,2,1,1.067027964,0.261665176,148.9324305
32.93259592,-0.006930339,1533.495562,0.006937125,30.16060438,81.22875937,5.679908227,4.155015407,0.197596898,40.18906087,1.335963255,95.6072369,231.6480549,0.303925046,1693.612936,0.884627246,1.101606044,1.03951938,1.000693034,2,6,1,0,-0.228234068,5.959641855,0.821018154,1084.555874,4.80E-05,909.6620568,1.220342938,0.978349292,1,0,2,1,2,3.097875751,0.212047766,228.9082254
100.3503259,0.029230651,485.31038,0.013222961,20.56337912,63.673482,4.024754752,0.796608825,0.396632502,35.26948358,1.725335625,61.02860517,168.9765733,0.806609159,1740.97318,0.95658045,1.005633791,1.0793265,1.002923065,20,0,0,0,2.933305394,8.156104514,0.315960952,10070.18791,0.000854431,422.8525607,0.5,1.058494474,0,2,0,0,0,3.417615875,0.259562467,170.5143908
39.44371818,0.028039075,148.1938318,0.087374937,18.70151584,50.82087395,7.428899945,0.11041255,0.371139012,10,1.260630289,67.205277,191.3075922,0.318895663,1828.711961,0.884906032,1.012984842,1.074227802,1.002803908,4,2,0,0,1.105965383,6.940862119,0.040978405,1555.806904,0.00078619,349.7466948,0.5,1.09867292,1,1,1,1,1,3.451287964,0.861704109,196.8371083
55.35246921,0.015566809,1878.742191,0.010361552,15.26451276,84.7495255,5.012676505,2.751665621,0.571898821,31.06671087,1.060406943,55.6651847,170.2475306,0.36252489,1863.836117,0.836275329,1.047354872,1.114379764,1.001556681,10,2,0,0,0.861661333,8.729756845,1.573674323,3063.895848,0.000242326,233.0053498,0.561252484,1.047407877,1,2,1,2,1,2.364894242,1.104522053,160.4783072
39.28247188,0.006429697,1886.548458,0.00819,24.24896113,89.50929563,2.748970342,0.213023519,0.414086689,34.48174942,1.369080332,84.34647425,157.0937825,0.689812174,2120.435445,0.85960248,1.042489611,1.082817338,1.00064297,3,4,0,0,0.252574381,10.04117202,0.088210203,1543.112597,4.13E-05,588.0121158,0.877789705,0.942016169,1,1,0,3,0,3.297353121,1.959338289,130.2402279
115.2610764,0.030293315,1796.992884,0.069983082,12.49665902,54.82387926,2.933716987,0.200260901,0.200937164,100,1.651041749,95.90018893,163.7622206,0.455522304,1907.439132,0.857856755,1.07503341,1.040187433,1.003029332,18,4,0,1,3.491640149,2.511043227,0.040239857,13285.11574,0.000917685,156.1664867,0.867595576,0.971762878,0,1,0,0,1,2.757367477,1.78898106,143.3310452
96.20043976,0.06824978,306.2006163,0.070381697,6.53255488,65.75754134,2.909491453,0.418588664,0.251789148,55.87784393,1.706922344,85.14840377,177.029058,0.410084799,1500,0.957216362,1.134674451,1.05035783,1.006824978,13,3,0,0,6.565658839,1.644826427,0.105396083,9254.52461,0.004658032,42.67427326,0.580848113,0.980145923,1,2,2,1,1,1.54832662,1.639018835,170.4338936
59.88224036,-0.005929005,1058.071489,0.053789851,8.27550137,87.2511178,4.619662877,2.084369473,0.127937201,51.12422785,1.208986889,80.49858344,184.6554538,0.999851842,1589.07631,0.949440851,1.117244986,1.02558744,1.0005929,23,5,1,0,-0.355042096,1.058744481,0.266668396,3585.882711,3.52E-05,68.48392292,0.853746078,0.902703695,1,1,1,0,0,0.925360041,0.173625991,165.4367934
104.8776392,-0.037992384,628.0160512,0.02030446,13.09326148,62.82587808,7.71351529,1.143524465,0.176751366,56.37475762,1.348943027,59.59452292,150,0.91130984,1556.014076,1.044553657,1.069067385,1.035350273,1.003799238,8,5,1,1,-3.984551506,2.314251846,0.202119511,10999.3192,0.001443421,171.4334962,0.537528858,0.985797609,0,3,1,0,2,3.488328766,0.120765496,167.820339
86.18027434,-0.015126083,550.5535172,0.009997365,16.51890601,65.97631293,2.527909414,0.280458164,0.315020465,46.38008564,1.364155068,54.8559765,187.9365434,0.902610799,1729.144993,0.8,1.03481094,1.063004093,1.001512608,20,4,0,0,-1.303570002,5.203793457,0.088350061,7427.039685,0.000228798,272.8742559,0.538175191,0.969510146,0,3,0,3,1,4.065675182,1.333899689,141.8330916
71.5723483,0.010574812,1599.490238,0.058916471,10.26756726,57.42065592,9.340505093,1.197290549,0.591067762,54.50095495,1.476019411,61.22899558,165.0392221,0.859693503,1919.695349,0.884436649,1.097324327,1.118213552,1.001057481,16,4,0,0,0.756864141,6.068828001,0.707679845,5122.601041,0.000111827,105.4229375,0.761480603,0.966417183,1,0,2,2,0,3.212538467,0.900000471,164.2772751
105.1088478,-0.08079783,368.8054555,0.011409871,-0.373707243,72.35078036,7.099100236,0.563093746,0.382005801,32.25778076,1.721507076,82.87598357,191.2024396,0.346183733,2216.196426,0.883723234,1.203737072,1.07640116,1.008079783,5,2,0,0,-8.492566801,-0.142758335,0.215105078,11047.86989,0.006528289,0.139657104,0.5,0.996825213,1,0,2,1,0,2.303182023,1.158346179,174.0331323
91.18368591,0.016044715,1005.724353,0.022903238,5.134763,84.74610754,4.367868939,3.820524165,0.545739676,25.21675701,1.791843878,85.92176547,185.7560061,0.737633693,1765.826489,0.969803706,1.14865237,1.109147935,1.001604472,14,4,0,0,1.463016288,2.802243898,2.085011621,8314.464576,0.000257433,26.36579106,0.5,0.982809125,1,1,1,1,1,0.897912866,1.900882679,191.4960703
114.029241,-0.002198407,1318.99879,0.025922111,16.34805952,70.36269831,3.15289276,1.840921125,0.330392025,50.09731623,1.085122447,80.65337549,175.4515975,0.812481487,1877.555309,0.993128637,1.036519405,1.066078405,1.000219841,3,5,1,0,-0.250682635,5.401268491,0.608225659,13002.6678,4.83E-06,267.25905,0.5,0.92676306,1,2,2,1,0,3.383227954,0.448306672,174.3262017
94.30932023,-0.032472511,1928.632122,0.015321904,22.39264711,69.51111008,4.670215301,1.923816934,0.241132281,60.87649747,1.542732182,92.39000615,156.4545143,0.459029995,1961.023084,0.875230308,1.023926471,1.048226456,1.003247251,2,0,0,0,-3.062460399,5.39959008,0.463894366,8894.247881,0.001054464,501.4306448,0.645498211,1.050978,0,3,2,2,0,1.066228822,1.50380706,156.736382
72.55209341,-0.007887601,112.0354355,0.086530526,21.4518476,47.47605291,2.439132848,0.815788521,0.371903151,16.694818,1.494795605,66.22113406,209.784509,0.945101229,1888.244469,0.920447709,1.014518476,1.07438063,1.00078876,22,1,0,0,-0.572261962,7.978009714,0.303394321,5263.806258,6.22E-05,460.1817655,0.5,1.002661517,0,1,1,0,1,3.672901468,0.588635241,200.5992811
82.13856821,0.036894422,131.5713065,0.020724296,21.27164802,69.07542108,1.402511138,2.555585808,0.192451587,96.30158664,1.571663397,75.88106654,175.5002483,0.376597233,1670.549552,1.086321114,1.01271648,1.038490317,1.003689442,3,6,1,0,3.030455019,4.093762412,0.491826544,6746.744387,0.001361198,452.4830093,1.172428358,0.954963699,1,3,2,1,1,3.673610152,0.925855008,193.076354
74.80008264,-0.030374937,1331.504577,0.065968272,-0.940878074,79.04874014,4.657277415,0.109272824,0.293219042,31.33981104,1.333133959,80.43303456,150,0.97077857,2022.068235,0.838259306,1.209408781,1.058643808,1.003037494,13,1,0,0,-2.272047767,-0.275883368,0.032040873,5595.052362,0.000922637,0.885251551,0.5,1.050226829,1,0,0,3,0,4.359187474,1.847492589,145.9752446
75.90424819,0.086021754,1357.14831,0.025831821,3.162916202,73.18350713,4.450168851,1.01655469,0.504416644,35.54982324,1.180777333,77.50714347,182.5988649,0.940716596,1833.218247,1.017525398,1.168370838,1.100883329,1.008602175,21,1,0,0,6.529416528,1.595427576,0.512767105,5761.454893,0.007399742,10.0040389,0.5,1.001645982,0,1,0,3,1,3.582447048,0.204063295,192.2471551
42.29798119,0.001007589,1894.137403,0.015445051,21.31790278,47.07753876,2.956314038,1.163395942,0.361978951,77.92110909,1.447718706,56.37048126,206.8160577,0.492907059,1971.389581,1.002243176,1.013179028,1.07239579,1.000100759,1,4,0,0,0.042618992,7.716632096,0.421124843,1789.119213,1.02E-06,454.452979,1.5,1.019715173,1,2,1,3,2,4.454173224,0.474139335,224.7976873
37.48222388,0.022351353,1540.068093,0.095599884,4.749099875,53.07652988,2.024449127,2.412985737,0.379983037,69.48544523,1.933147664,62.26011811,181.8748486,0.380170866,1729.193263,1.2,1.152509001,1.075996607,1.002235135,4,3,0,0,0.837778412,1.804577394,0.916893649,1404.917107,0.000499583,22.55394962,1.5,1.018087386,0,1,0,3,1,1.718625076,1.323280439,240.4726128
50.41561273,-0.053838318,1081.179544,0.088842461,11.97572983,88.04832975,5.485443489,1.706906658,0.294976428,29.77785633,1.355444009,87.04769066,175.2603474,0.287094722,1587.602732,0.888120378,1.080242702,1.058995286,1.005383832,6,3,0,0,-2.714291781,3.532558008,0.503497229,2541.734007,0.002898564,143.4181049,0.590647514,1.084939965,0,2,0,1,0,0.560111823,1.079459445,187.5000466
74.89922588,-0.035840332,1861.312817,0.01918163,23.24740903,42.96733119,4.333113108,1.196843922,0.14200776,74.9488388,1.615865763,99.47376478,184.467719,0.693726408,1620.75645,1.067738334,1.03247409,1.028401552,1.003584033,15,1,0,0,-2.684413157,3.301312476,0.169961124,5609.894038,0.001284529,540.4420266,1.000662396,0.956731295,0,2,2,3,0,0.694724076,1.210096725,188.2805482
109.4774839,0.033322022,714.9399432,0.093455348,23.94563848,75.0905858,1.872343626,0.060195366,0.200104243,40.26734518,1.046464977,81.90176308,160.4392259,0.352777499,1999.272809,1.002080066,1.039456385,1.040020849,1.003332202,16,0,0,0,3.648011075,4.791623858,0.012045348,11985.31948,0.001110357,573.3936021,0.5,0.976888485,1,3,2,3,2,4.168328813,1.514743948,153.3468794
59.74567952,-0.040750155,291.3806178,0.092412781,19.61555661,53.55626692,7.247160139,0.225413437,0.217841602,10,1.971466248,85.1188651,164.7678715,0.346426879,1772.701934,0.806497603,1.003844434,1.04356832,1.004075015,14,1,0,0,-2.434645695,4.273084267,0.049104424,3569.546222,0.001660575,384.7700613,0.5,0.994136637,1,0,2,1,2,4.742412865,0.940978059,149.4011088
34.90146892,0.091810807,629.5439219,0.027181214,15.18730092,82.70146426,5.212922385,7.199036647,0.260437036,36.09408962,1.457340415,64.90442894,177.5675167,0.669056235,1971.901993,0.816712427,1.048126991,1.052087407,1.009181081,14,4,0,0,3.204332013,3.95533563,1.874895763,1218.112533,0.008429224,230.6541094,1.034171075,1.058920579,0,1,1,2,1,3.138756302,0.213046255,172.973809
54.59645413,-0.028224253,1764.806966,0.048140091,11.81479493,87.96955513,5.123112756,0.374424154,0.10637425,58.96313414,1.622258957,72.37156906,188.9364106,0.696284462,1905.369473,1.002880604,1.081852051,1.02127485,1.002822425,10,5,1,0,-1.540944127,1.256789943,0.039829088,2980.772804,0.000796608,139.5893792,1.079981019,1.074806308,1,0,1,2,2,1.573918006,0.936587575,218.5233952
31.86520848,0.032865961,491.3187475,0.006625378,21.31703158,40.97327026,9.250877437,0.730385069,0.255486492,34.09832758,1.466667741,71.06603174,170.0130161,0.723085877,1741.875345,0.971774484,1.013170316,1.051097298,1.003286596,11,6,1,0,1.047280684,5.446213609,0.186603519,1015.391511,0.001080171,454.4158355,1.070080166,1.005014245,0,2,1,3,1,1.023115305,1.455868055,184.9002838
